sample_id,horvath2013_EAA,hannum_EAA,grimage2_EAA
GSE84727_3998568022_R04C02,4.830330117805715,5.420345029994508,-0.2346492353784697
GSE147221_200049730099_R02C01,-0.016601738607278,-5.791907297341268,-5.709628987176515
GSE84727_101103430155_R05C01,3.8099209553164783,-0.8636313688403661,7.279475127014251
GSE84727_3998609024_R04C02,-1.7343663560231874,-0.0640288963336672,-3.776110683459677
GSE80417_9806233036_R06C02,-3.936111580602762,13.26796658807902,7.05778613131902
GSE147221_200049730086_R03C02,0.9344110193271292,7.017191888415482,-1.954892070124984
GSE80417_9969489022_R05C01,1.0956258657096996,-1.1196149317381767,-6.140338665292063
GSE152027_10007688014_R03C02,2.466106629271408,4.270146161295138,1.2217495809428698
GSE84727_3998567074_R02C01,3.999421753339142,-2.3555560398292386,5.362764274035101
GSE80417_9980092051_R05C02,-3.484638431283088,3.024846313124293,10.112041041373075
GSE84727_3998567004_R05C01,2.0751003516670536,1.3661640645660356,0.7253404430350088
GSE147221_200049730105_R03C02,-2.335033048750752,-2.554931712723043,-5.2936835958671935
GSE84727_3998952104_R01C02,3.090560915080985,1.2087351947372582,3.586438413652914
GSE147221_200049730085_R06C01,2.667892989301251,0.7122012247137306,-0.055668571372891
GSE84727_100973330068_R06C01,0.3379922429951847,-1.4009192767925214,5.093282556429514
GSE84727_3998998100_R06C01,0.5225055933047713,-2.591024309235351,-1.1841113809346382
GSE80417_9806233018_R06C02,-8.97608245947297,3.808320197071801,8.975329460921898
GSE147221_200397540049_R06C01,3.1266732224387965,2.9375987903176863,0.1796743965312828
GSE147221_200049730089_R01C01,4.894418389000151,2.2883770323289667,-6.187600845675384
GSE80417_9828653080_R05C01,-4.353498771728038,-0.0241731301356651,-1.8998063320731544
GSE80417_9980092131_R01C02,-0.940983546759334,-3.77144251716112,-3.8513614083898418
GSE152027_10003886240_R06C02,-8.235976816068863,1.0987370999360593,-3.268955154725788
GSE147221_200379120027_R06C02,0.169542345572168,1.8129650270527904,-4.652507697625403
GSE84727_3998567027_R06C02,-1.740961105716437,-2.2800854088945925,-1.597584512899843
GSE84727_3998567014_R03C02,7.849896213082204,2.108107458439804,2.806139059550347
GSE80417_9976861013_R04C02,-2.4299733341423817,-3.8651176445699136,-11.21465090712676
GSE147221_200397540086_R02C02,7.618352180951767,-0.3951444334121063,-2.531258046943848
GSE80417_9980102023_R02C02,4.381041122073071,2.1801682219078486,2.176705613618495
GSE80417_9980102038_R06C02,1.5458912760837509,1.0521845503263805,-1.67349012337786
GSE84727_3998998038_R04C01,4.932203332131294,-0.7185938181210005,3.3807177066053384
GSE80417_9980092080_R03C01,2.25571499337584,4.818263173571218,-5.524356287041968
GSE84727_3998567038_R03C01,-0.2862960782834136,2.003116425555369,4.256559015723752
GSE147221_200379120027_R02C01,3.121214512456384,-4.4575493568927165,-2.502790417547814
GSE84727_3998567074_R05C01,4.836292967804717,-0.138461051990717,-2.2961733419422927
GSE147221_200379120154_R06C01,6.057979795803192,-0.1846648463519571,-2.320156687200978
GSE147221_200379120058_R03C02,-0.4384042961832577,-1.493689074569879,-4.92609324951372
GSE84727_3999215192_R04C02,4.486709037626191,-3.4815847764915446,-4.975655461226481
GSE80417_9828653035_R02C01,-5.275604299519628,-1.5038087713483392,-4.606533612405144
GSE84727_101103430075_R05C01,-8.659526253921989,-1.1262729170423995,-3.1216556877333232
GSE84727_3998609041_R01C02,-0.0237635092091537,-2.8922102615164533,-2.089302779554956
GSE147221_200379120083_R01C02,-4.657715107041788,-6.8284140431564,-7.455425023512134
GSE147221_200379120083_R02C02,1.0884857053384709,6.2883611640662735,5.974661223257172
GSE84727_101103430151_R04C02,6.734323232071063,-0.926855709144114,-4.320608887515945
GSE147221_200049730116_R01C01,-5.705214156096261,-9.582989535087547,1.2660828593766809
